"","gutenberg_id","text","linenumber"
"7758",141,"soon as possible; and scarcely ten days had passed since Fanny had been",7758
"7759",141,"in the agitation of her first dinner-visit, when she found herself in",7759
"7760",141,"an agitation of a higher nature, watching in the hall, in the lobby, on",7760
"7761",141,"the stairs, for the first sound of the carriage which was to bring her",7761
"7762",141,"a brother.",7762
"7763",141,"",7763
"7764",141,"It came happily while she was thus waiting; and there being neither",7764
"7765",141,"ceremony nor fearfulness to delay the moment of meeting, she was with",7765
"7766",141,"him as he entered the house, and the first minutes of exquisite feeling",7766
"7767",141,"had no interruption and no witnesses, unless the servants chiefly",7767
"7768",141,"intent upon opening the proper doors could be called such. This was",7768
"7769",141,"exactly what Sir Thomas and Edmund had been separately conniving at, as",7769
"7770",141,"each proved to the other by the sympathetic alacrity with which they",7770
"7771",141,"both advised Mrs. Norris’s continuing where she was, instead of rushing",7771
"7772",141,"out into the hall as soon as the noises of the arrival reached them.",7772
"7773",141,"",7773
"7774",141,"William and Fanny soon shewed themselves; and Sir Thomas had the",7774
"7775",141,"pleasure of receiving, in his protégé, certainly a very different",7775
"7776",141,"person from the one he had equipped seven years ago, but a young man of",7776
"7777",141,"an open, pleasant countenance, and frank, unstudied, but feeling and",7777
"7778",141,"respectful manners, and such as confirmed him his friend.",7778
"7779",141,"",7779
"7780",141,"It was long before Fanny could recover from the agitating happiness of",7780
"7781",141,"such an hour as was formed by the last thirty minutes of expectation,",7781
"7782",141,"and the first of fruition; it was some time even before her happiness",7782
"7783",141,"could be said to make her happy, before the disappointment inseparable",7783
"7784",141,"from the alteration of person had vanished, and she could see in him",7784
"7785",141,"the same William as before, and talk to him, as her heart had been",7785
"7786",141,"yearning to do through many a past year. That time, however, did",7786
"7787",141,"gradually come, forwarded by an affection on his side as warm as her",7787
"7788",141,"own, and much less encumbered by refinement or self-distrust. She was",7788
"7789",141,"the first object of his love, but it was a love which his stronger",7789
"7790",141,"spirits, and bolder temper, made it as natural for him to express as to",7790
"7791",141,"feel. On the morrow they were walking about together with true",7791
"7792",141,"enjoyment, and every succeeding morrow renewed a _tête-à-tête_ which",7792
"7793",141,"Sir Thomas could not but observe with complacency, even before Edmund",7793
"7794",141,"had pointed it out to him.",7794
"7795",141,"",7795
"7796",141,"Excepting the moments of peculiar delight, which any marked or",7796
"7797",141,"unlooked-for instance of Edmund’s consideration of her in the last few",7797
"7798",141,"months had excited, Fanny had never known so much felicity in her life,",7798
"7799",141,"as in this unchecked, equal, fearless intercourse with the brother and",7799
"7800",141,"friend who was opening all his heart to her, telling her all his hopes",7800
"7801",141,"and fears, plans, and solicitudes respecting that long thought of,",7801
"7802",141,"dearly earned, and justly valued blessing of promotion; who could give",7802
"7803",141,"her direct and minute information of the father and mother, brothers",7803
"7804",141,"and sisters, of whom she very seldom heard; who was interested in all",7804
"7805",141,"the comforts and all the little hardships of her home at Mansfield;",7805
"7806",141,"ready to think of every member of that home as she directed, or",7806
"7807",141,"differing only by a less scrupulous opinion, and more noisy abuse of",7807
"7808",141,"their aunt Norris, and with whom (perhaps the dearest indulgence of the",7808
"7809",141,"whole) all the evil and good of their earliest years could be gone over",7809
"7810",141,"again, and every former united pain and pleasure retraced with the",7810
"7811",141,"fondest recollection. An advantage this, a strengthener of love, in",7811
"7812",141,"which even the conjugal tie is beneath the fraternal. Children of the",7812
"7813",141,"same family, the same blood, with the same first associations and",7813
"7814",141,"habits, have some means of enjoyment in their power, which no",7814
"7815",141,"subsequent connexions can supply; and it must be by a long and",7815
"7816",141,"unnatural estrangement, by a divorce which no subsequent connexion can",7816
"7817",141,"justify, if such precious remains of the earliest attachments are ever",7817
"7818",141,"entirely outlived. Too often, alas! it is so. Fraternal love, sometimes",7818
"7819",141,"almost everything, is at others worse than nothing. But with William",7819
"7820",141,"and Fanny Price it was still a sentiment in all its prime and",7820
"7821",141,"freshness, wounded by no opposition of interest, cooled by no separate",7821
"7822",141,"attachment, and feeling the influence of time and absence only in its",7822
"7823",141,"increase.",7823
"7824",141,"",7824
"7825",141,"An affection so amiable was advancing each in the opinion of all who",7825
"7826",141,"had hearts to value anything good. Henry Crawford was as much struck",7826
"7827",141,"with it as any. He honoured the warm-hearted, blunt fondness of the",7827
"7828",141,"young sailor, which led him to say, with his hands stretched towards",7828
"7829",141,"Fanny’s head, “Do you know, I begin to like that queer fashion already,",7829
"7830",141,"though when I first heard of such things being done in England, I could",7830
"7831",141,"not believe it; and when Mrs. Brown, and the other women at the",7831
"7832",141,"Commissioner’s at Gibraltar, appeared in the same trim, I thought they",7832
"7833",141,"were mad; but Fanny can reconcile me to anything”; and saw, with lively",7833
"7834",141,"admiration, the glow of Fanny’s cheek, the brightness of her eye, the",7834
"7835",141,"deep interest, the absorbed attention, while her brother was describing",7835
"7836",141,"any of the imminent hazards, or terrific scenes, which such a period at",7836
"7837",141,"sea must supply.",7837
"7838",141,"",7838
"7839",141,"It was a picture which Henry Crawford had moral taste enough to value.",7839
"7840",141,"Fanny’s attractions increased—increased twofold; for the sensibility",7840
"7841",141,"which beautified her complexion and illumined her countenance was an",7841
"7842",141,"attraction in itself. He was no longer in doubt of the capabilities of",7842
"7843",141,"her heart. She had feeling, genuine feeling. It would be something to",7843
"7844",141,"be loved by such a girl, to excite the first ardours of her young",7844
"7845",141,"unsophisticated mind! She interested him more than he had foreseen. A",7845
"7846",141,"fortnight was not enough. His stay became indefinite.",7846
"7847",141,"",7847
"7848",141,"William was often called on by his uncle to be the talker. His recitals",7848
"7849",141,"were amusing in themselves to Sir Thomas, but the chief object in",7849
"7850",141,"seeking them was to understand the reciter, to know the young man by",7850
"7851",141,"his histories; and he listened to his clear, simple, spirited details",7851
"7852",141,"with full satisfaction, seeing in them the proof of good principles,",7852
"7853",141,"professional knowledge, energy, courage, and cheerfulness, everything",7853
"7854",141,"that could deserve or promise well. Young as he was, William had",7854
"7855",141,"already seen a great deal. He had been in the Mediterranean; in the",7855
"7856",141,"West Indies; in the Mediterranean again; had been often taken on shore",7856
"7857",141,"by the favour of his captain, and in the course of seven years had",7857
"7858",141,"known every variety of danger which sea and war together could offer.",7858
"7859",141,"With such means in his power he had a right to be listened to; and",7859
"7860",141,"though Mrs. Norris could fidget about the room, and disturb everybody",7860
"7861",141,"in quest of two needlefuls of thread or a second-hand shirt button, in",7861
"7862",141,"the midst of her nephew’s account of a shipwreck or an engagement,",7862
"7863",141,"everybody else was attentive; and even Lady Bertram could not hear of",7863
"7864",141,"such horrors unmoved, or without sometimes lifting her eyes from her",7864
"7865",141,"work to say, “Dear me! how disagreeable! I wonder anybody can ever go",7865
"7866",141,"to sea.”",7866
"7867",141,"",7867
"7868",141,"To Henry Crawford they gave a different feeling. He longed to have been",7868
"7869",141,"at sea, and seen and done and suffered as much. His heart was warmed,",7869
"7870",141,"his fancy fired, and he felt the highest respect for a lad who, before",7870
"7871",141,"he was twenty, had gone through such bodily hardships and given such",7871
"7872",141,"proofs of mind. The glory of heroism, of usefulness, of exertion, of",7872
"7873",141,"endurance, made his own habits of selfish indulgence appear in shameful",7873
"7874",141,"contrast; and he wished he had been a William Price, distinguishing",7874
"7875",141,"himself and working his way to fortune and consequence with so much",7875
"7876",141,"self-respect and happy ardour, instead of what he was!",7876
"7877",141,"",7877
"7878",141,"The wish was rather eager than lasting. He was roused from the reverie",7878
"7879",141,"of retrospection and regret produced by it, by some inquiry from Edmund",7879
"7880",141,"as to his plans for the next day’s hunting; and he found it was as well",7880
"7881",141,"to be a man of fortune at once with horses and grooms at his command.",7881
"7882",141,"In one respect it was better, as it gave him the means of conferring a",7882
"7883",141,"kindness where he wished to oblige. With spirits, courage, and",7883
"7884",141,"curiosity up to anything, William expressed an inclination to hunt; and",7884
"7885",141,"Crawford could mount him without the slightest inconvenience to",7885
"7886",141,"himself, and with only some scruples to obviate in Sir Thomas, who knew",7886
"7887",141,"better than his nephew the value of such a loan, and some alarms to",7887
"7888",141,"reason away in Fanny. She feared for William; by no means convinced by",7888
"7889",141,"all that he could relate of his own horsemanship in various countries,",7889
"7890",141,"of the scrambling parties in which he had been engaged, the rough",7890
"7891",141,"horses and mules he had ridden, or his many narrow escapes from",7891
"7892",141,"dreadful falls, that he was at all equal to the management of a",7892
"7893",141,"high-fed hunter in an English fox-chase; nor till he returned safe and",7893
"7894",141,"well, without accident or discredit, could she be reconciled to the",7894
"7895",141,"risk, or feel any of that obligation to Mr. Crawford for lending the",7895
"7896",141,"horse which he had fully intended it should produce. When it was",7896
"7897",141,"proved, however, to have done William no harm, she could allow it to be",7897
"7898",141,"a kindness, and even reward the owner with a smile when the animal was",7898
"7899",141,"one minute tendered to his use again; and the next, with the greatest",7899
"7900",141,"cordiality, and in a manner not to be resisted, made over to his use",7900
"7901",141,"entirely so long as he remained in Northamptonshire.",7901
"7902",141,"",7902
"7903",141,"",7903
"7904",141,"",7904
"7905",141,"",7905
"7906",141,"CHAPTER XXV",7906
"7907",141,"",7907
"7908",141,"",7908
"7909",141,"The intercourse of the two families was at this period more nearly",7909
"7910",141,"restored to what it had been in the autumn, than any member of the old",7910
"7911",141,"intimacy had thought ever likely to be again. The return of Henry",7911
"7912",141,"Crawford, and the arrival of William Price, had much to do with it, but",7912
"7913",141,"much was still owing to Sir Thomas’s more than toleration of the",7913
"7914",141,"neighbourly attempts at the Parsonage. His mind, now disengaged from",7914
"7915",141,"the cares which had pressed on him at first, was at leisure to find the",7915
"7916",141,"Grants and their young inmates really worth visiting; and though",7916
"7917",141,"infinitely above scheming or contriving for any the most advantageous",7917
"7918",141,"matrimonial establishment that could be among the apparent",7918
"7919",141,"possibilities of any one most dear to him, and disdaining even as a",7919
"7920",141,"littleness the being quick-sighted on such points, he could not avoid",7920
"7921",141,"perceiving, in a grand and careless way, that Mr. Crawford was somewhat",7921
"7922",141,"distinguishing his niece—nor perhaps refrain (though unconsciously)",7922
"7923",141,"from giving a more willing assent to invitations on that account.",7923
"7924",141,"",7924
"7925",141,"His readiness, however, in agreeing to dine at the Parsonage, when the",7925
"7926",141,"general invitation was at last hazarded, after many debates and many",7926
"7927",141,"doubts as to whether it were worth while, “because Sir Thomas seemed so",7927
"7928",141,"ill inclined, and Lady Bertram was so indolent!” proceeded from",7928
"7929",141,"good-breeding and goodwill alone, and had nothing to do with Mr.",7929
"7930",141,"Crawford, but as being one in an agreeable group: for it was in the",7930
"7931",141,"course of that very visit that he first began to think that any one in",7931
"7932",141,"the habit of such idle observations _would_ _have_ _thought_ that Mr.",7932
"7933",141,"Crawford was the admirer of Fanny Price.",7933
"7934",141,"",7934
"7935",141,"The meeting was generally felt to be a pleasant one, being composed in",7935
"7936",141,"a good proportion of those who would talk and those who would listen;",7936
"7937",141,"and the dinner itself was elegant and plentiful, according to the usual",7937
"7938",141,"style of the Grants, and too much according to the usual habits of all",7938
"7939",141,"to raise any emotion except in Mrs. Norris, who could never behold",7939
"7940",141,"either the wide table or the number of dishes on it with patience, and",7940
"7941",141,"who did always contrive to experience some evil from the passing of the",7941
"7942",141,"servants behind her chair, and to bring away some fresh conviction of",7942
"7943",141,"its being impossible among so many dishes but that some must be cold.",7943
"7944",141,"",7944
"7945",141,"In the evening it was found, according to the predetermination of Mrs.",7945
"7946",141,"Grant and her sister, that after making up the whist-table there would",7946
"7947",141,"remain sufficient for a round game, and everybody being as perfectly",7947
"7948",141,"complying and without a choice as on such occasions they always are,",7948
"7949",141,"speculation was decided on almost as soon as whist; and Lady Bertram",7949
"7950",141,"soon found herself in the critical situation of being applied to for",7950
"7951",141,"her own choice between the games, and being required either to draw a",7951
"7952",141,"card for whist or not. She hesitated. Luckily Sir Thomas was at hand.",7952
"7953",141,"",7953
"7954",141,"“What shall I do, Sir Thomas? Whist and speculation; which will amuse",7954
"7955",141,"me most?”",7955
"7956",141,"",7956
"7957",141,"Sir Thomas, after a moment’s thought, recommended speculation. He was a",7957
"7958",141,"whist player himself, and perhaps might feel that it would not much",7958
"7959",141,"amuse him to have her for a partner.",7959
"7960",141,"",7960
"7961",141,"“Very well,” was her ladyship’s contented answer; “then speculation, if",7961
"7962",141,"you please, Mrs. Grant. I know nothing about it, but Fanny must teach",7962
"7963",141,"me.”",7963
"7964",141,"",7964
"7965",141,"Here Fanny interposed, however, with anxious protestations of her own",7965
"7966",141,"equal ignorance; she had never played the game nor seen it played in",7966
"7967",141,"her life; and Lady Bertram felt a moment’s indecision again; but upon",7967
"7968",141,"everybody’s assuring her that nothing could be so easy, that it was the",7968
"7969",141,"easiest game on the cards, and Henry Crawford’s stepping forward with a",7969
"7970",141,"most earnest request to be allowed to sit between her ladyship and Miss",7970
"7971",141,"Price, and teach them both, it was so settled; and Sir Thomas, Mrs.",7971
"7972",141,"Norris, and Dr. and Mrs. Grant being seated at the table of prime",7972
"7973",141,"intellectual state and dignity, the remaining six, under Miss",7973
"7974",141,"Crawford’s direction, were arranged round the other. It was a fine",7974
"7975",141,"arrangement for Henry Crawford, who was close to Fanny, and with his",7975
"7976",141,"hands full of business, having two persons’ cards to manage as well as",7976
"7977",141,"his own; for though it was impossible for Fanny not to feel herself",7977
"7978",141,"mistress of the rules of the game in three minutes, he had yet to",7978
"7979",141,"inspirit her play, sharpen her avarice, and harden her heart, which,",7979
"7980",141,"especially in any competition with William, was a work of some",7980
"7981",141,"difficulty; and as for Lady Bertram, he must continue in charge of all",7981
"7982",141,"her fame and fortune through the whole evening; and if quick enough to",7982
"7983",141,"keep her from looking at her cards when the deal began, must direct her",7983
"7984",141,"in whatever was to be done with them to the end of it.",7984
"7985",141,"",7985
"7986",141,"He was in high spirits, doing everything with happy ease, and",7986
"7987",141,"preeminent in all the lively turns, quick resources, and playful",7987
"7988",141,"impudence that could do honour to the game; and the round table was",7988
"7989",141,"altogether a very comfortable contrast to the steady sobriety and",7989
"7990",141,"orderly silence of the other.",7990
"7991",141,"",7991
"7992",141,"Twice had Sir Thomas inquired into the enjoyment and success of his",7992
"7993",141,"lady, but in vain; no pause was long enough for the time his measured",7993
"7994",141,"manner needed; and very little of her state could be known till Mrs.",7994
"7995",141,"Grant was able, at the end of the first rubber, to go to her and pay",7995
"7996",141,"her compliments.",7996
"7997",141,"",7997
"7998",141,"“I hope your ladyship is pleased with the game.”",7998
"7999",141,"",7999
"8000",141,"“Oh dear, yes! very entertaining indeed. A very odd game. I do not know",8000
"8001",141,"what it is all about. I am never to see my cards; and Mr. Crawford does",8001
"8002",141,"all the rest.”",8002
"8003",141,"",8003
"8004",141,"“Bertram,” said Crawford, some time afterwards, taking the opportunity",8004
"8005",141,"of a little languor in the game, “I have never told you what happened",8005
"8006",141,"to me yesterday in my ride home.” They had been hunting together, and",8006
"8007",141,"were in the midst of a good run, and at some distance from Mansfield,",8007
"8008",141,"when his horse being found to have flung a shoe, Henry Crawford had",8008
"8009",141,"been obliged to give up, and make the best of his way back. “I told you",8009
"8010",141,"I lost my way after passing that old farmhouse with the yew-trees,",8010
"8011",141,"because I can never bear to ask; but I have not told you that, with my",8011
"8012",141,"usual luck—for I never do wrong without gaining by it—I found myself in",8012
"8013",141,"due time in the very place which I had a curiosity to see. I was",8013
"8014",141,"suddenly, upon turning the corner of a steepish downy field, in the",8014
"8015",141,"midst of a retired little village between gently rising hills; a small",8015
"8016",141,"stream before me to be forded, a church standing on a sort of knoll to",8016
"8017",141,"my right—which church was strikingly large and handsome for the place,",8017
"8018",141,"and not a gentleman or half a gentleman’s house to be seen excepting",8018
"8019",141,"one—to be presumed the Parsonage—within a stone’s throw of the said",8019
"8020",141,"knoll and church. I found myself, in short, in Thornton Lacey.”",8020
"8021",141,"",8021
"8022",141,"“It sounds like it,” said Edmund; “but which way did you turn after",8022
"8023",141,"passing Sewell’s farm?”",8023
"8024",141,"",8024
"8025",141,"“I answer no such irrelevant and insidious questions; though were I to",8025
"8026",141,"answer all that you could put in the course of an hour, you would never",8026
"8027",141,"be able to prove that it was _not_ Thornton Lacey—for such it certainly",8027
"8028",141,"was.”",8028
"8029",141,"",8029
"8030",141,"“You inquired, then?”",8030
"8031",141,"",8031
"8032",141,"“No, I never inquire. But I _told_ a man mending a hedge that it was",8032
"8033",141,"Thornton Lacey, and he agreed to it.”",8033
"8034",141,"",8034
"8035",141,"“You have a good memory. I had forgotten having ever told you half so",8035
"8036",141,"much of the place.”",8036
"8037",141,"",8037
"8038",141,"Thornton Lacey was the name of his impending living, as Miss Crawford",8038
"8039",141,"well knew; and her interest in a negotiation for William Price’s knave",8039
"8040",141,"increased.",8040
"8041",141,"",8041
"8042",141,"“Well,” continued Edmund, “and how did you like what you saw?”",8042
"8043",141,"",8043
"8044",141,"“Very much indeed. You are a lucky fellow. There will be work for five",8044
"8045",141,"summers at least before the place is liveable.”",8045
"8046",141,"",8046
"8047",141,"“No, no, not so bad as that. The farmyard must be moved, I grant you;",8047
"8048",141,"but I am not aware of anything else. The house is by no means bad, and",8048
"8049",141,"when the yard is removed, there may be a very tolerable approach to",8049
"8050",141,"it.”",8050
"8051",141,"",8051
"8052",141,"“The farmyard must be cleared away entirely, and planted up to shut out",8052
"8053",141,"the blacksmith’s shop. The house must be turned to front the east",8053
"8054",141,"instead of the north—the entrance and principal rooms, I mean, must be",8054
"8055",141,"on that side, where the view is really very pretty; I am sure it may be",8055
"8056",141,"done. And _there_ must be your approach, through what is at present the",8056
"8057",141,"garden. You must make a new garden at what is now the back of the",8057
"8058",141,"house; which will be giving it the best aspect in the world, sloping to",8058
"8059",141,"the south-east. The ground seems precisely formed for it. I rode fifty",8059
"8060",141,"yards up the lane, between the church and the house, in order to look",8060
"8061",141,"about me; and saw how it might all be. Nothing can be easier. The",8061
"8062",141,"meadows beyond what _will_ _be_ the garden, as well as what now _is_,",8062
"8063",141,"sweeping round from the lane I stood in to the north-east, that is, to",8063
"8064",141,"the principal road through the village, must be all laid together, of",8064
"8065",141,"course; very pretty meadows they are, finely sprinkled with timber.",8065
"8066",141,"They belong to the living, I suppose; if not, you must purchase them.",8066
"8067",141,"Then the stream—something must be done with the stream; but I could not",8067
"8068",141,"quite determine what. I had two or three ideas.”",8068
"8069",141,"",8069
"8070",141,"“And I have two or three ideas also,” said Edmund, “and one of them is,",8070
"8071",141,"that very little of your plan for Thornton Lacey will ever be put in",8071
"8072",141,"practice. I must be satisfied with rather less ornament and beauty. I",8072
"8073",141,"think the house and premises may be made comfortable, and given the air",8073
"8074",141,"of a gentleman’s residence, without any very heavy expense, and that",8074
"8075",141,"must suffice me; and, I hope, may suffice all who care about me.”",8075
"8076",141,"",8076
"8077",141,"Miss Crawford, a little suspicious and resentful of a certain tone of",8077
"8078",141,"voice, and a certain half-look attending the last expression of his",8078
"8079",141,"hope, made a hasty finish of her dealings with William Price; and",8079
"8080",141,"securing his knave at an exorbitant rate, exclaimed, “There, I will",8080
"8081",141,"stake my last like a woman of spirit. No cold prudence for me. I am not",8081
"8082",141,"born to sit still and do nothing. If I lose the game, it shall not be",8082
"8083",141,"from not striving for it.”",8083
"8084",141,"",8084
"8085",141,"The game was hers, and only did not pay her for what she had given to",8085
"8086",141,"secure it. Another deal proceeded, and Crawford began again about",8086
"8087",141,"Thornton Lacey.",8087
"8088",141,"",8088
"8089",141,"“My plan may not be the best possible: I had not many minutes to form",8089
"8090",141,"it in; but you must do a good deal. The place deserves it, and you will",8090
"8091",141,"find yourself not satisfied with much less than it is capable of.",8091
"8092",141,"(Excuse me, your ladyship must not see your cards. There, let them lie",8092
"8093",141,"just before you.) The place deserves it, Bertram. You talk of giving it",8093
"8094",141,"the air of a gentleman’s residence. _That_ will be done by the removal",8094
"8095",141,"of the farmyard; for, independent of that terrible nuisance, I never",8095
"8096",141,"saw a house of the kind which had in itself so much the air of a",8096
"8097",141,"gentleman’s residence, so much the look of a something above a mere",8097
"8098",141,"parsonage-house—above the expenditure of a few hundreds a year. It is",8098
"8099",141,"not a scrambling collection of low single rooms, with as many roofs as",8099
"8100",141,"windows; it is not cramped into the vulgar compactness of a square",8100
"8101",141,"farmhouse: it is a solid, roomy, mansion-like looking house, such as",8101
"8102",141,"one might suppose a respectable old country family had lived in from",8102
"8103",141,"generation to generation, through two centuries at least, and were now",8103
"8104",141,"spending from two to three thousand a year in.” Miss Crawford listened,",8104
"8105",141,"and Edmund agreed to this. “The air of a gentleman’s residence,",8105
"8106",141,"therefore, you cannot but give it, if you do anything. But it is",8106
"8107",141,"capable of much more. (Let me see, Mary; Lady Bertram bids a dozen for",8107
"8108",141,"that queen; no, no, a dozen is more than it is worth. Lady Bertram does",8108
"8109",141,"not bid a dozen. She will have nothing to say to it. Go on, go on.) By",8109
"8110",141,"some such improvements as I have suggested (I do not really require you",8110
"8111",141,"to proceed upon my plan, though, by the bye, I doubt anybody’s striking",8111
"8112",141,"out a better) you may give it a higher character. You may raise it into",8112
"8113",141,"a _place_. From being the mere gentleman’s residence, it becomes, by",8113
"8114",141,"judicious improvement, the residence of a man of education, taste,",8114
"8115",141,"modern manners, good connexions. All this may be stamped on it; and",8115
"8116",141,"that house receive such an air as to make its owner be set down as the",8116
"8117",141,"great landholder of the parish by every creature travelling the road;",8117
"8118",141,"especially as there is no real squire’s house to dispute the point—a",8118
"8119",141,"circumstance, between ourselves, to enhance the value of such a",8119
"8120",141,"situation in point of privilege and independence beyond all",8120
"8121",141,"calculation. _You_ think with me, I hope” (turning with a softened",8121
"8122",141,"voice to Fanny). “Have you ever seen the place?”",8122
"8123",141,"",8123
"8124",141,"Fanny gave a quick negative, and tried to hide her interest in the",8124
"8125",141,"subject by an eager attention to her brother, who was driving as hard a",8125
"8126",141,"bargain, and imposing on her as much as he could; but Crawford pursued",8126
"8127",141,"with “No, no, you must not part with the queen. You have bought her too",8127
"8128",141,"dearly, and your brother does not offer half her value. No, no, sir,",8128
"8129",141,"hands off, hands off. Your sister does not part with the queen. She is",8129
"8130",141,"quite determined. The game will be yours,” turning to her again; “it",8130
"8131",141,"will certainly be yours.”",8131
"8132",141,"",8132
"8133",141,"“And Fanny had much rather it were William’s,” said Edmund, smiling at",8133
"8134",141,"her. “Poor Fanny! not allowed to cheat herself as she wishes!”",8134
"8135",141,"",8135
"8136",141,"“Mr. Bertram,” said Miss Crawford, a few minutes afterwards, “you know",8136
"8137",141,"Henry to be such a capital improver, that you cannot possibly engage in",8137
"8138",141,"anything of the sort at Thornton Lacey without accepting his help. Only",8138
"8139",141,"think how useful he was at Sotherton! Only think what grand things were",8139
"8140",141,"produced there by our all going with him one hot day in August to drive",8140
"8141",141,"about the grounds, and see his genius take fire. There we went, and",8141
"8142",141,"there we came home again; and what was done there is not to be told!”",8142
"8143",141,"",8143
"8144",141,"Fanny’s eyes were turned on Crawford for a moment with an expression",8144
"8145",141,"more than grave—even reproachful; but on catching his, were instantly",8145
"8146",141,"withdrawn. With something of consciousness he shook his head at his",8146
"8147",141,"sister, and laughingly replied, “I cannot say there was much done at",8147
"8148",141,"Sotherton; but it was a hot day, and we were all walking after each",8148
"8149",141,"other, and bewildered.” As soon as a general buzz gave him shelter, he",8149
"8150",141,"added, in a low voice, directed solely at Fanny, “I should be sorry to",8150
"8151",141,"have my powers of _planning_ judged of by the day at Sotherton. I see",8151
"8152",141,"things very differently now. Do not think of me as I appeared then.”",8152
"8153",141,"",8153
"8154",141,"Sotherton was a word to catch Mrs. Norris, and being just then in the",8154
"8155",141,"happy leisure which followed securing the odd trick by Sir Thomas’s",8155
"8156",141,"capital play and her own against Dr. and Mrs. Grant’s great hands, she",8156
"8157",141,"called out, in high good-humour, “Sotherton! Yes, that is a place,",8157
"8158",141,"indeed, and we had a charming day there. William, you are quite out of",8158
"8159",141,"luck; but the next time you come, I hope dear Mr. and Mrs. Rushworth",8159
"8160",141,"will be at home, and I am sure I can answer for your being kindly",8160
"8161",141,"received by both. Your cousins are not of a sort to forget their",8161
"8162",141,"relations, and Mr. Rushworth is a most amiable man. They are at",8162
"8163",141,"Brighton now, you know; in one of the best houses there, as Mr.",8163
"8164",141,"Rushworth’s fine fortune gives them a right to be. I do not exactly",8164
"8165",141,"know the distance, but when you get back to Portsmouth, if it is not",8165
"8166",141,"very far off, you ought to go over and pay your respects to them; and I",8166
"8167",141,"could send a little parcel by you that I want to get conveyed to your",8167
"8168",141,"cousins.”",8168
"8169",141,"",8169
"8170",141,"“I should be very happy, aunt; but Brighton is almost by Beachey Head;",8170
"8171",141,"and if I could get so far, I could not expect to be welcome in such a",8171
"8172",141,"smart place as that—poor scrubby midshipman as I am.”",8172
"8173",141,"",8173
"8174",141,"Mrs. Norris was beginning an eager assurance of the affability he might",8174
"8175",141,"depend on, when she was stopped by Sir Thomas’s saying with authority,",8175
"8176",141,"“I do not advise your going to Brighton, William, as I trust you may",8176
"8177",141,"soon have more convenient opportunities of meeting; but my daughters",8177
"8178",141,"would be happy to see their cousins anywhere; and you will find Mr.",8178
"8179",141,"Rushworth most sincerely disposed to regard all the connexions of our",8179
"8180",141,"family as his own.”",8180
"8181",141,"",8181
"8182",141,"“I would rather find him private secretary to the First Lord than",8182
"8183",141,"anything else,” was William’s only answer, in an undervoice, not meant",8183
"8184",141,"to reach far, and the subject dropped.",8184
"8185",141,"",8185
"8186",141,"As yet Sir Thomas had seen nothing to remark in Mr. Crawford’s",8186
"8187",141,"behaviour; but when the whist-table broke up at the end of the second",8187
"8188",141,"rubber, and leaving Dr. Grant and Mrs. Norris to dispute over their",8188
"8189",141,"last play, he became a looker-on at the other, he found his niece the",8189
"8190",141,"object of attentions, or rather of professions, of a somewhat pointed",8190
"8191",141,"character.",8191
"8192",141,"",8192
"8193",141,"Henry Crawford was in the first glow of another scheme about Thornton",8193
"8194",141,"Lacey; and not being able to catch Edmund’s ear, was detailing it to",8194
"8195",141,"his fair neighbour with a look of considerable earnestness. His scheme",8195
"8196",141,"was to rent the house himself the following winter, that he might have",8196
"8197",141,"a home of his own in that neighbourhood; and it was not merely for the",8197
"8198",141,"use of it in the hunting-season (as he was then telling her), though",8198
"8199",141,"_that_ consideration had certainly some weight, feeling as he did that,",8199
"8200",141,"in spite of all Dr. Grant’s very great kindness, it was impossible for",8200
"8201",141,"him and his horses to be accommodated where they now were without",8201
"8202",141,"material inconvenience; but his attachment to that neighbourhood did",8202
"8203",141,"not depend upon one amusement or one season of the year: he had set his",8203
"8204",141,"heart upon having a something there that he could come to at any time,",8204
"8205",141,"a little homestall at his command, where all the holidays of his year",8205
"8206",141,"might be spent, and he might find himself continuing, improving, and",8206
"8207",141,"_perfecting_ that friendship and intimacy with the Mansfield Park",8207
"8208",141,"family which was increasing in value to him every day. Sir Thomas heard",8208
"8209",141,"and was not offended. There was no want of respect in the young man’s",8209
"8210",141,"address; and Fanny’s reception of it was so proper and modest, so calm",8210
"8211",141,"and uninviting, that he had nothing to censure in her. She said little,",8211
"8212",141,"assented only here and there, and betrayed no inclination either of",8212
"8213",141,"appropriating any part of the compliment to herself, or of",8213
"8214",141,"strengthening his views in favour of Northamptonshire. Finding by whom",8214
"8215",141,"he was observed, Henry Crawford addressed himself on the same subject",8215
"8216",141,"to Sir Thomas, in a more everyday tone, but still with feeling.",8216
"8217",141,"",8217
"8218",141,"“I want to be your neighbour, Sir Thomas, as you have, perhaps, heard",8218
"8219",141,"me telling Miss Price. May I hope for your acquiescence, and for your",8219
"8220",141,"not influencing your son against such a tenant?”",8220
"8221",141,"",8221
"8222",141,"Sir Thomas, politely bowing, replied, “It is the only way, sir, in",8222
"8223",141,"which I could _not_ wish you established as a permanent neighbour; but",8223
"8224",141,"I hope, and believe, that Edmund will occupy his own house at Thornton",8224
"8225",141,"Lacey. Edmund, am I saying too much?”",8225
"8226",141,"",8226
"8227",141,"Edmund, on this appeal, had first to hear what was going on; but, on",8227
"8228",141,"understanding the question, was at no loss for an answer.",8228
"8229",141,"",8229
"8230",141,"“Certainly, sir, I have no idea but of residence. But, Crawford, though",8230
